Id,Label,Latitude,Longitude
536,FARRINGTON HWY + LEIHOKU ST,21.436395,-158.185077
537,FARRINGTON HWY + PUHANO ST,21.439562,-158.186046
538,FARRINGTON HWY + WAIANAE VALLEY RD,21.442191,-158.186871
539,FARRINGTON HWY + OPP BAYVIEW ST,21.444334,-158.187576
540,FARRINGTON HWY + PLANTATION RD,21.446406,-158.188465
541,FARRINGTON HWY + OLD GOVERNMENT RD,21.448112,-158.189407
542,FARRINGTON HWY + KAUIOKALANI PL,21.449807,-158.190941
543,FARRINGTON HWY + WAIANAE INTERMEDIATE SCHOOL,21.45127,-158.192914
544,FARRINGTON HWY + ALA WALUA ST,21.453301,-158.195728
545,FARRINGTON HWY + ALA AKAU ST,21.45473,-158.197728
546,FARRINGTON HWY + ALAWA PL,21.457824,-158.202001
547,FARRINGTON HWY + MAIUU RD,21.45882,-158.203557
548,FARRINGTON HWY + MAKAHA VALLEY RD,21.460356,-158.206924
549,FARRINGTON HWY + OPP LAHILAHI ST (EAST),21.461801,-158.210013
551,FARRINGTON HWY + JADE ST,21.464215,-158.212924
552,FARRINGTON HWY + NALU NANI CT,21.466625,-158.214206
553,FARRINGTON HWY + OPP MOUA ST,21.468823,-158.21538
554,FARRINGTON HWY + KIAPA PL,21.470651,-158.216353
555,FARRINGTON HWY + WATER ST,21.471862,-158.216989
558,FARRINGTON HWY + OPP MAKAHA SHORES,21.479194,-158.223659
559,LAWAIA ST + MAKAU ST,21.48208,-158.228463
560,MAKAU ST + OPP HOLT ST,21.480344,-158.2278
561,MAKAU ST + 84-245,21.479512,-158.227396
562,MAKAU ST + FARRINGTON HWY,21.479562,-158.22481
563,FARRINGTON HWY + MAKAHA SHORES,21.47914,-158.22369
567,HUIPU DR + ALA MAHIKU ST,21.481034,-158.201514
569,MAKAHA VALLEY RD + FARRINGTON HWY,21.460377,-158.206628
570,MAKAHA VALLEY RD + KAULAILI RD,21.4624,-158.204424
571,MAKAHA VALLEY RD + KAULAWAHA RD,21.46515,-158.202087
572,MAKAHA VALLEY RD + NOHOLIO RD,21.466758,-158.200806
573,ALA HOLO LP + OPP MAKAHA GOLF CLUB,21.475778,-158.199525
574,HUIPU DR + MAUNAOLU ST,21.47759,-158.19829
575,HUIPU DR + OPP ALA MAHIKU ST,21.48108,-158.201451
576,HUIPU DR + KILI DR,21.482446,-158.202366
578,FARRINGTON HWY + MAKAHA BEACH PARK,21.476519,-158.2196
579,KAMEHAMEHA HWY + OPP MIDDLE ST,21.332285,-157.887105
580,KAMEHAMEHA HWY + OPP LAUMAKA ST,21.330692,-157.884297
581,DILLINGHAM BL + PUUHALE RD,21.329529,-157.882675
582,DILLINGHAM BL + MOKAUEA ST,21.328079,-157.880957
583,DILLINGHAM BL + KALIHI ST,21.326717,-157.879354
584,DILLINGHAM BL + MCNEILL ST,21.32567,-157.878156
585,DILLINGHAM BL + WAIAKAMILO RD,21.324089,-157.876292
586,DILLINGHAM BL + KOHOU ST,21.322253,-157.873549
587,DILLINGHAM BL + KOKEA ST,21.32174,-157.872627
589,DILLINGHAM BL + OPP AKEPO LN,21.319327,-157.868597
590,DILLINGHAM BL + N KING ST,21.318368,-157.865685
591,N KING ST + N BERETANIA ST,21.315792,-157.86428
592,N KING ST + RIVER ST,21.313323,-157.864284
595,KAPIOLANI BL + SOUTH ST,21.30318,-157.855424
596,KAPIOLANI BL + COOKE ST,21.30146,-157.854598
598,KAPIOLANI BL + WARD AVE,21.298663,-157.852527
600,KAPIOLANI BL + KAMAKEE ST,21.296346,-157.849973
602,KAPIOLANI BL + PIIKOI ST,21.294785,-157.846457
603,KAPIOLANI BL + KONA IKI ST,21.293939,-157.844546
604,FARRINGTON HWY + UPENA ST (WEST),21.47423,-158.218332
605,FARRINGTON HWY + OPP WATER ST,21.471846,-158.217069
606,FARRINGTON HWY + UPENA ST (EAST),21.470571,-158.216398
607,FARRINGTON HWY + MOUA ST (WEST),21.468733,-158.215422
608,FARRINGTON HWY + MOUA ST (EAST),21.466503,-158.214258
609,FARRINGTON HWY + OPP JADE ST,21.464181,-158.213013
611,FARRINGTON HWY + LAHILAHI ST (EAST),21.461727,-158.210033
612,FARRINGTON HWY + OPP MAKAHA VALLEY RD,21.460265,-158.206903
613,FARRINGTON HWY + OPP MAIUU RD,21.458495,-158.203124
614,FARRINGTON HWY + OPP ALAWA PL,21.457359,-158.201488
615,FARRINGTON HWY + OPP KAULAWAHA RD,21.455214,-158.198535
616,FARRINGTON HWY + OPP ALA WALUA ST,21.453058,-158.195517
617,FARRINGTON HWY + OPP WAIANAE INTERMEDIATE SCHOOL,21.451207,-158.192955
618,FARRINGTON HWY + OPP ALA HEMA ST,21.449347,-158.190565
619,FARRINGTON HWY + KAUPUNI ST,21.448043,-158.189456
620,FARRINGTON HWY + GUARD ST,21.44538,-158.188081
622,FARRINGTON HWY + WAIANAE VALLEY RD,21.4428,-158.18716
623,FARRINGTON HWY + LUALUALEI HOMESTEAD RD,21.442217,-158.187003
624,FARRINGTON HWY + OPP PUHANO ST,21.439615,-158.186169
625,FARRINGTON HWY + OPP LEIHOKU ST,21.435669,-158.184921
627,FARRINGTON HWY + OPP C&C BASEYARD,21.431429,-158.183169
628,FARRINGTON HWY + OPP MAILIILI RD,21.429199,-158.180473
629,FARRINGTON HWY + OPP ALAPAKI ST,21.425987,-158.178625
631,FARRINGTON HWY + OPP KAUKAMANA ST,21.423726,-158.178223
632,FARRINGTON HWY + OPP MALIONA ST,21.420291,-158.177667
634,FARRINGTON HWY + OPP ST JOHNS RD,21.415541,-158.176904
635,FARRINGTON HWY + OPP MANUNUNU ST,21.412571,-158.176553
636,FARRINGTON HWY + ULEHAWA BEACH PARK,21.410453,-158.176865
637,FARRINGTON HWY + OPP MAIPALAOA RD,21.408334,-158.177276
638,FARRINGTON HWY + OPP HOOKELE ST,21.405603,-158.177177
642,FARRINGTON HWY + OPP HAKIMO RD,21.396408,-158.162902
644,FARRINGTON HWY + OPP PRINCESS KAHANU AV,21.394377,-158.159628
645,FARRINGTON HWY + OPP MOHIHI ST,21.391589,-158.15647
646,FARRINGTON HWY + OPP AUYONG HOMESTEAD RD,21.389475,-158.154167
648,FARRINGTON HWY + OPP NANAIKEOLA ST,21.385857,-158.150241
649,FARRINGTON HWY + OPP HELELUA ST,21.38454,-158.148826
650,FARRINGTON HWY + OPP HALEAKALA AVE,21.382765,-158.146918
651,FARRINGTON HWY + OPP NANAKULI VILLAGE CENTER,21.38092,-158.144926
652,FARRINGTON HWY + OPP NANAKULI AVE,21.378829,-158.142658
654,FARRINGTON HWY + PILIOKAHI AVE,21.372656,-158.137795
655,FARRINGTON HWY + POHAKUNUI AVE,21.370291,-158.136345
656,FARRINGTON HWY + OPP KAHE POWER PLANT,21.357286,-158.130353
657,FARRINGTON HWY + KAHE POINT BEACH PARK,21.353266,-158.129823
659,FARRINGTON HWY + ALIINUI DR,21.347628,-158.126624
660,FARRINGTON HWY + WAIOMEA ST,21.343928,-158.113835
661,FARRINGTON HWY + LAALOA ST,21.341602,-158.106584
662,KAPOLEI PKWY + KAMOKILA BL,21.327845,-158.088051
663,KAMOKILA BL + ULUOHIA ST,21.331875,-158.083937
665,KAMOKILA BL + OPP NAU PL,21.334525,-158.081398
666,FARRINGTON HWY + KAPOWAI PL,21.337606,-158.079239
667,FARRINGTON HWY + KAPOUKA PL,21.338766,-158.077671
668,MAKAKILO DR + FARRINGTON HWY,21.340726,-158.076469
669,FARRINGTON HWY + OPP LEOKU ST,21.378293,-158.022137
670,FARRINGTON HWY + PUPUKAHI ST,21.380441,-158.017946
671,FARRINGTON HWY + PUPUPUHI ST,21.381328,-158.016008
672,FARRINGTON HWY + OPP ANIANI PL,21.38246,-158.011859
677,FARRINGTON HWY + OPP PAIWA ST,21.386363,-157.998178
678,FARRINGTON HWY + WAIPIO POINT ACCESS,21.38937,-157.99464
679,FARRINGTON HWY + WAIAWA RD,21.395486,-157.98034
681,KAMEHAMEHA HWY + OPP WAIMANO HOME RD,21.393602,-157.969877
682,KAMEHAMEHA HWY + OPP PUU MOMI ST,21.392783,-157.96753
683,KAMEHAMEHA HWY + OPP PUU PONI ST,21.391767,-157.964808
687,KAMEHAMEHA HWY + KALUAMOI PL,21.387793,-157.956051
688,KAMEHAMEHA HWY + OPP KAAHUMANU ST,21.387095,-157.954538
689,KAMEHAMEHA HWY + HEKAHA ST,21.38522,-157.950438
692,KAMEHAMEHA HWY + OPP PALI MOMI ST,21.38112,-157.941458
693,KAMEHAMEHA HWY + AIEA KAI PL,21.380206,-157.939398
694,KAMEHAMEHA HWY + OPP HONOMANU ST,21.37929,-157.93742
695,KAMEHAMEHA HWY + OPP SALT LAKE BL,21.371667,-157.934006
696,KAMEHAMEHA HWY + FORD ISLAND BL,21.369525,-157.935292
697,KAMEHAMEHA HWY + ARIZONA MEMORIAL PL,21.366863,-157.93668
698,KAMEHAMEHA HWY + ARIZONA ST,21.364256,-157.93786
699,KAMEHAMEHA HWY + OPP RADFORD DR,21.351993,-157.935491
700,KAMEHAMEHA HWY + CENTER DR,21.349196,-157.934869
701,NIMITZ HWY + VALKENBURGH ST,21.339784,-157.929893
702,NIMITZ HWY + ELLIOTT ST,21.338527,-157.925283
703,NIMITZ HWY + AOLELE ST,21.33799,-157.921509
704,NIMITZ HWY + RODGERS BL,21.337417,-157.917808
705,NIMITZ HWY + PAIEA ST,21.336852,-157.913973
706,NIMITZ HWY + OHOHIA ST NEARSIDE,21.336365,-157.910546
707,NIMITZ HWY + OHOHIA ST FARSIDE,21.335767,-157.906674
708,NIMITZ HWY + OPP PELTIER AVE,21.335426,-157.904481
709,NIMITZ HWY + LAGOON DR,21.334809,-157.900346
710,NANAKULI AVE + FARRINGTON HWY,21.379012,-158.141988
711,NANAKULI AVE + LEPEKA AVE,21.38046,-158.140497
712,NANAKULI AVE + MANO AVE,21.381392,-158.139471
713,NANAKULI AVE + KAUWAHI AVE,21.382308,-158.138511
714,NANAKULI AVE + KAWAO AVE,21.383251,-158.137499
715,NANAKULI AVE + PILILAAU AVE,21.384468,-158.136207
716,NANAKULI AVE + ILIMAPAPA PL,21.3853,-158.134914
717,NANAKULI AVE + OPP NANAKULI HIGH SCHOOL,21.385604,-158.132774
718,NANAKULI AVE + MAIAPOLUA PL,21.386285,-158.131193
719,NANAKULI AVE + UALAMAOLI PL,21.387935,-158.129724
720,NANAKULI AVE + MAIAIHOLENA PL,21.389898,-158.129246
721,NANAKULI AVE + HALEAKALA AVE,21.391295,-158.129247
722,HALEAKALA AVE + NANAKULI AVE,21.391742,-158.13033
723,HALEAKALA AVE + OPP NANAIKALA ST,21.390868,-158.132372
724,HALEAKALA AVE + MOKIAWE ST,21.38917,-158.135424
725,HALEAKALA AVE + OPUHE ST,21.386873,-158.137309
726,HALEAKALA AVE + OPP PILILAAU AVE,21.38621,-158.138955
727,HALEAKALA AVE + OPP KAUWAHI AVE,21.38533,-158.14138
728,HALEAKALA AVE + MANO AVE,21.385323,-158.143913
729,HALEAKALA AVE + FARRINGTON HWY,21.384459,-158.145449
730,HUIPU DR + OPP MAUNAOLU ST,21.477294,-158.198325
731,ALA HOLO LP + MAKAHA GOLF CLUB,21.475756,-158.199613
732,MAKAHA VALLEY RD + NOHOLIO RD,21.466737,-158.200922
733,MAKAHA VALLEY RD + KAULAWAHA RD,21.46513,-158.202205
734,MAKAHA VALLEY RD + KAULAILI RD,21.462163,-158.204741
735,MAKAHA VALLEY RD + FARRINGTON HWY,21.460344,-158.20677
737,S BERETANIA ST + ETERNAL FLAME,21.308153,-157.856905
738,VINEYARD BL + LILIHA ST,21.32028,-157.862286
739,VINEYARD BL + PALAMA ST,21.32286,-157.864183
740,VINEYARD BL + PALAMA ST,21.323811,-157.865238
741,VINEYARD BL + PUA LN,21.321964,-157.863845
742,VINEYARD BL + LILIHA ST,21.320504,-157.862747
743,ALAKEA ST + S KING ST,21.307916,-157.860622
744,ALAKEA ST + S HOTEL ST,21.309039,-157.859169
745,QUEEN EMMA ST + S BERETANIA ST,21.310186,-157.857719
746,QUEEN EMMA ST + VINEYARD ST,21.311129,-157.85611
747,QUEEN EMMA ST + VINEYARD BL,21.31194,-157.854709
748,LUSITANA ST + HUALI ST,21.313513,-157.852702
750,LUSITANA ST + OPP MILO LN,21.315448,-157.851625
751,LUSITANA ST + CONCORDIA ST,21.316387,-157.85061
753,LUSITANA ST + SAN ANTONIO AVE,21.317476,-157.849284
754,PAUOA RD + LUSITANA ST,21.319033,-157.847784
755,PAUOA RD + PUNA LN,21.318967,-157.845387
756,PAUOA RD + OPP NAMILIMILI ST,21.319324,-157.843645
757,PAUOA RD + OPP LAE ST,21.319675,-157.842167
758,PAUOA RD + OPP HIILAWE ST,21.320264,-157.840429
759,KANEALII ST + KAPALU ST,21.321661,-157.840778
760,KONA ST + OPP KEEAUMOKU ST (FS),21.29187,-157.842307
761,ALA MOANA BL + ALA MOANA CENTER,21.289896,-157.844534
763,ALA MOANA BL + QUEEN ST,21.292008,-157.85095
764,ALA MOANA BL + KAMAKEE ST,21.292717,-157.853266
767,WARD AVE + OPP HALEKAUWILA ST,21.296761,-157.85533
768,QUEEN ST + KAMANI ST,21.298387,-157.854942
769,QUEEN ST + COOKE ST,21.300123,-157.856398
770,QUEEN ST + EMILY ST,21.301507,-157.857506
773,E MANOA RD + LOWREY AVE,21.310569,-157.808906
774,E MANOA RD + LOI ST,21.311656,-157.807278
775,E MANOA RD + KAHALOA DR,21.313592,-157.805221
776,E MANOA RD + KAAMALIO DR,21.314393,-157.804725
777,E MANOA RD + KOLOMONA PL,21.315469,-157.804082
778,E MANOA RD + 3355,21.316241,-157.803246
779,E MANOA RD + OPP AKAKA PL,21.31702,-157.801998
780,E MANOA RD + ALANI DR,21.317628,-157.800375
781,ALANI DR + NANIHALE PL,21.318401,-157.799932
782,ALANI DR + 3593,21.319037,-157.799367
783,ALANI DR + 3663,21.320333,-157.798875
784,WOODLAWN DR + OPP WOODLAWN TERRACE PL,21.320119,-157.79784
785,WOODLAWN DR + 3586,21.319036,-157.798071
786,WOODLAWN DR + OPP SEAVIEW RISE,21.316758,-157.798341
787,WOODLAWN DR + ALANI DR,21.315232,-157.799376
788,ALANI DR + 3338,21.313837,-157.799367
789,ALANI DR + WAIPUNA RISE,21.313004,-157.799691
790,ALANI DR + PUHALA RISE,21.311324,-157.80045
791,PUHALA RISE + 3066,21.311799,-157.801525
792,WOODLAWN DR + LOWER RD,21.312787,-157.803139
793,WOODLAWN DR + KAHALOA DR,21.312003,-157.803708
794,KAHALOA DR + KAHIWA PL,21.312671,-157.805015
795,E MANOA RD + KAHALOA DR,21.312781,-157.805956
797,E MANOA RD + LOWREY AVE,21.310986,-157.808352
798,E MANOA RD + 2940,21.310438,-157.809276
799,E MANOA RD + HUAPALA ST,21.309854,-157.810319
800,E MANOA RD + OPP KEAMA PL,21.308958,-157.811897
801,E MANOA RD + OPP KOLOWALU ST,21.308194,-157.813533
802,E MANOA RD + OAHU AVE,21.308014,-157.815578
803,OAHU AVE + OPP UNIVERSITY AVE,21.307296,-157.817068
804,OAHU AVE + ARMSTRONG ST,21.306742,-157.818472
805,OAHU AVE + OPP KAALA ST,21.305345,-157.819341
806,OAHU AVE + KAMEHAMEHA AVE,21.303556,-157.820414
808,MAILE WAY + UNIVERSITY AVE,21.301841,-157.820555
809,UNIVERSITY AVE + VANCOUVER DR,21.301122,-157.821101
810,S BERETANIA ST + KAIALIU ST,21.293083,-157.823295
811,S BERETANIA ST + ISENBERG ST,21.29473,-157.824636
813,S BERETANIA ST + MCCULLY ST,21.296429,-157.828962
814,S BERETANIA ST + ARTESIAN ST,21.297411,-157.831628
816,S BERETANIA ST + PUNAHOU ST,21.298437,-157.834512
817,KEEAUMOKU ST + YOUNG ST,21.299407,-157.839892
818,KEEAUMOKU ST + S KING ST,21.298062,-157.840462
819,KEEAUMOKU ST + RYCROFT ST,21.296283,-157.841188
820,KEEAUMOKU ST + OPP KANUNU ST,21.295021,-157.841766
821,KEEAUMOKU ST + KAPIOLANI BL,21.293318,-157.842442
822,KANEALII AVE + KOALELE ST,21.321409,-157.841573
823,KANEALII AVE + HUANU ST,21.320968,-157.842931
824,KANEALII AVE + OPP PAKOHANA ST,21.320614,-157.844405
825,KANEALII AVE + STAR RD,21.320391,-157.845825
826,KANEALII AVE + OPP KAIA ST,21.32011,-157.847176
827,KANEALII AVE + PAUOA RD,21.319595,-157.847928
828,LUSITANA ST + OPP SAN ANTONIO AVE,21.317392,-157.84953
829,LUSITANA ST + KUAKINI ST,21.316552,-157.850524
830,LUSITANA ST + MILO LN,21.315536,-157.851649
832,LUSITANA ST + SCHOOL ST,21.313608,-157.852759
833,PALI HWY + S BERETANIA ST,21.311115,-157.858551
834,BISHOP ST + S HOTEL ST,21.309713,-157.859938
835,BISHOP ST + S KING ST,21.308295,-157.861895
836,QUEEN ST + ALAKEA ST,21.30722,-157.862487
837,QUEEN ST + RICHARDS ST,21.306324,-157.861718
838,QUEEN ST + OPP MILILANI ST,21.305161,-157.86071
839,QUEEN ST + PUNCHBOWL ST,21.303967,-157.859678
840,QUEEN ST + SOUTH ST,21.302575,-157.858463
841,QUEEN ST + KEAWE ST,21.301437,-157.857549
842,QUEEN ST + COOKE ST,21.300404,-157.856724
843,QUEEN ST + KAMANI ST,21.298317,-157.854984
844,WARD AVE + HALEKAUWILA ST,21.296805,-157.855399
845,AUAHI ST + WARD AVE,21.294596,-157.854804
846,AUAHI ST + KAMAKEE ST,21.293232,-157.852533
847,KONA ST + OPP KONA IKI ST (NS),21.293009,-157.844926
848,MAHUKONA ST + KAPIOLANI BL,21.291762,-157.839869
849,KAHEKA ST + MAKALOA ST,21.293672,-157.839172
850,KAHEKA ST + OPP RYCROFT ST,21.295692,-157.83889
851,KAHEKA ST + S KING ST,21.297506,-157.83808
852,S KING ST + PUNAHOU ST,21.297026,-157.836241
854,S KING ST + HAUOLI ST,21.295746,-157.832653
856,S KING ST + MCCULLY ST,21.294719,-157.829805
858,S KING ST + MAKAHIKI WAY,21.293972,-157.827699
859,S KING ST + ISENBERG ST,21.293132,-157.825366
860,DOLE ST + LOWER CAMPUS RD,21.296737,-157.819197
861,DOLE ST + UH LAW SCHOOL,21.296676,-157.817249
862,EAST-WEST RD + DOLE ST,21.296972,-157.815054
863,EAST-WEST RD + JEFFERSON HALL,21.298923,-157.814464
864,MAILE WAY + EAST-WEST RD,21.301472,-157.815187
865,MAILE WAY + UNIVERSITY AVE,21.301425,-157.819933
868,OAHU AVE + KAALA ST,21.30497,-157.819494
869,OAHU AVE + ARMSTRONG ST,21.306444,-157.818601
870,OAHU AVE + UNIVERSITY AVE,21.3072,-157.817188
871,OAHU AVE + E MANOA RD,21.307761,-157.81634
872,E MANOA RD + KOLOWALU ST,21.308079,-157.813604
873,E MANOA RD + KEAMA PL,21.308855,-157.811928
874,UNIVERSITY AVE + OPP METCALF ST,21.299291,-157.821057
876,SARATOGA RD + KALAKAUA AVE,21.281777,-157.831175
877,KALIA RD + SARATOGA RD,21.280406,-157.833628
878,KALIA RD + MALUHIA ST,21.2829,-157.834986
879,ALA MOANA BL + OPP KALIA RD,21.284744,-157.836763
880,ALA MOANA BL + HOBRON LN,21.285406,-157.83848
882,ALA MOANA BL + ATKINSON DR,21.288702,-157.840622
883,ALA MOANA BL + OPP ATKINSON DR,21.288729,-157.841005
884,ALA MOANA BL + HOBRON LN,21.285146,-157.838608
886,KALIA RD + PAOA PL,21.283179,-157.835354
888,KALIA RD + SARATOGA RD,21.279508,-157.833144
889,SARATOGA RD + KALAKAUA AVE,21.281227,-157.831361
891,ALA MOANA BL + WARD AVE,21.295131,-157.858071
892,ALA MOANA BL + KOULA ST,21.295917,-157.859741
893,ALA MOANA BL + CORAL ST,21.297572,-157.861726
894,ALA MOANA BL + SOUTH ST,21.300207,-157.863051
895,ALA MOANA BL + PUNCHBOWL ST,21.303039,-157.863281
896,ALA MOANA BL + RICHARDS ST,21.305263,-157.862603
897,ALAKEA ST + NIMITZ HWY,21.306487,-157.862616
899,IWILEI RD + KUWILI ST,21.315683,-157.866083
900,IWILEI RD + SUMNER ST,21.315991,-157.868159
901,IWILEI RD + PACIFIC ST,21.316095,-157.870852
902,PACIFIC ST + IWILEI RD,21.314991,-157.871583
904,NIMITZ HWY + ALAKAWA ST,21.317551,-157.875378
905,NIMITZ HWY + OPP PIER 36,21.31917,-157.876243
906,NIMITZ HWY + WAIAKAMILO RD,21.321927,-157.87958
907,NIMITZ HWY + OPP LIBBY ST,21.323286,-157.880902
908,NIMITZ HWY + KALIHI ST,21.324525,-157.88225
909,NIMITZ HWY + MOKAUEA ST,21.326035,-157.884016
910,NIMITZ HWY + PUUHALE RD,21.326828,-157.884943
911,NIMITZ HWY + OPP SAND ISLAND ACCESS,21.328276,-157.88626
912,RODGERS BL + NIMITZ HWY,21.337114,-157.918514
913,AIRPORT UPPER LEVEL (INTERISLAND TERMINAL),21.333443,-157.923144
914,AIRPORT UPPER LEVEL (MAIN TERMINAL EWA),21.332885,-157.92107
915,AIRPORT UPPER LEVEL (MAIN TERMINAL DIAMOND HEAD),21.332467,-157.918312
925,VANDENBERG BL + FREEDOM AVE,21.341724,-157.94769
926,FOX BL + 16TH AVE,21.343752,-157.950895
927,VICKERS AVE + FOX AVE,21.34286,-157.952605
928,VICKERS AVE + OPP G ST,21.340488,-157.955136
929,VICKERS AVE + SCOTT CIR (MAUKA),21.339591,-157.956039
930,VICKERS AVE + ATTERBURY CIR (MAKAI),21.337532,-157.95825
931,B ST + VICKERS ST,21.333644,-157.961045
934,AMC TERMINAL,21.332126,-157.95085
938,IWILEI RD + N KING ST,21.314926,-157.864439
939,NIMITZ HWY + PUUHALE RD,21.326521,-157.884933
940,NIMITZ HWY + MOKAUEA ST,21.325219,-157.883421
941,NIMITZ HWY + KALIHI ST,21.323775,-157.881766
942,NIMITZ HWY + WAIAKAMILO RD,21.321356,-157.879346
943,NIMITZ HWY + PIER 36,21.318647,-157.876215
945,PACIFIC ST + NIMITZ HWY,21.313473,-157.870681
946,PACIFIC ST + IWILEI RD,21.314992,-157.871514
947,IWILEI RD + PACIFIC ST,21.316217,-157.870453
948,IWILEI RD + SUMNER ST,21.315927,-157.868183
949,IWILEI RD + KUWILI ST,21.315679,-157.866229
950,PUNCHBOWL ST + HALEKAUWILA ST,21.303755,-157.86081
951,ALA MOANA BL + OPP SOUTH ST,21.299622,-157.863087
952,ALA MOANA BL + CORAL ST,21.297474,-157.861758
953,ALA MOANA BL + AHUI ST,21.295348,-157.85873
954,ALA MOANA BL + WARD AVE,21.294673,-157.857176
955,ALA MOANA BL + OPP KAMAKEE ST,21.292731,-157.853753
956,ALA MOANA BL + OPP QUEEN ST,21.291783,-157.85076
957,MAMIYA AVE + OMALLEY BL,21.334437,-157.952178
958,F ST + VICKERS AVE,21.338062,-157.956219
959,VICKERS AVE + OPP SCOTT CIR (MAUKA),21.339427,-157.956121
960,VICKERS AVE + G ST,21.340762,-157.954752
961,VICKERS AVE + H ST,21.342145,-157.953278
962,FOX BL + OPP 15TH ST,21.343438,-157.951174
963,VANDENBERG BL + FREEDOM AVE,21.34228,-157.94864
974,NIMITZ HWY + KEEHI LAGOON PARK,21.334083,-157.896223
975,NIMITZ HWY + SAND ISLAND ACCESS RD,21.329059,-157.886957
976,HICKAM AFB MAIN GATE,21.341322,-157.943422
977,KAONOHI ST + OPP MOANALUA LP,21.384216,-157.945196
978,KAONOHI ST + MOANALUA RD,21.385802,-157.942691
979,MOANALUA RD + OPP UALO ST,21.385687,-157.940184
980,MOANALUA RD + 98-1059,21.384682,-157.938239
981,PALI MOMI ST + HAUKAPILA RD,21.382374,-157.939496
983,SINCLAIR CIRCLE,21.297892,-157.820754
984,KAPIOLANI BL + ISENBERG ST,21.287834,-157.827305
985,KAPIOLANI BL + OPP ATKINSON DR,21.290967,-157.83763
986,KAPIOLANI BL + KEEAUMOKU ST,21.292825,-157.841822
987,N KING ST + LILIHA ST,21.318791,-157.864932
988,N KING ST + KOKEA ST,21.324574,-157.86865
989,N KING ST + KALIHI ST,21.330782,-157.875033
990,N KING ST + GULICK AVE,21.333332,-157.879068
991,KAONOHI ST + OPP WESTRIDGE CENTER,21.38461,-157.944566
993,N KING ST + GULICK AVE,21.33298,-157.878942
994,N KING ST + KALIHI ST,21.330742,-157.875131
995,N KING ST + KOKEA ST,21.324317,-157.868601
996,N KING ST + DILLINGHAM BL,21.318734,-157.864991
997,N KING ST + MAUNAKEA ST,21.311937,-157.863756
999,KAPIOLANI BL + KEEAUMOKU ST,21.293347,-157.843215
1000,KAPIOLANI BL + ATKINSON DR,21.290996,-157.837915
1003,ALAPAI TRANSIT CENTER (UNLOADING),21.303378,-157.852556
1016,KAPIOLANI BL + MCCULLY ST,21.289386,-157.831987
1017,LEOKU ST + FARRINGTON HWY,21.379222,-158.024145
1018,N KING ST + PALAMA ST,21.321873,-157.867204
1020,N KING ST + OPP UMI ST,21.33504,-157.88098
1021,FARRINGTON HWY + MOKUOLA ST,21.384549,-158.00212
1024,FARRINGTON HWY + OPP MOKUOLA ST,21.384386,-158.001857
1025,N KING ST + UMI ST,21.3349,-157.880928
1027,N KING ST + OPP PALAMA ST,21.321577,-157.867078
1032,ULUNE ST + KAHUAPAANI ST,21.373296,-157.920089
1033,ULUNE ST + HALAWA HEIGHTS RD,21.374295,-157.92105
1034,ULUNE ST + PUALAA ST,21.376828,-157.922095
1035,ALIIPOE DR + ULUNE ST,21.378017,-157.924234
1036,ALIIPOE DR + HOKEA ST,21.378736,-157.922867
1037,ALIIPOE DR + 99-631,21.379631,-157.921133
1038,ALIIPOE DR + PAIHI ST,21.380072,-157.919303
1039,ALIIPOE DR + HALAWA HEIGHTS RD,21.378766,-157.91572
1040,HALAWA HEIGHTS RD + IWAIWA ST,21.37721,-157.916622
1041,HALAWA HEIGHTS RD + HULUMANU ST,21.375242,-157.918243
1042,KAHUAPAANI ST + ULUNE ST,21.37402,-157.919579
1044,FARRINGTON HWY + UPENA ST,21.474433,-158.218356
1049,WAIPAHU DEPOT RD + FARRINGTON HWY,21.384119,-158.006626
1050,FARRINGTON HWY + OPP OLD FORT WEAVER,21.374475,-158.032088
1051,FARRINGTON HWY + 91-1440,21.372478,-158.043842
1053,FARRINGTON HWY + OPP KAPOLEI GOLF COURSE,21.3492,-158.064955
1054,FARRINGTON HWY + OPP KOWELO AVE,21.347128,-158.066916
1055,FARRINGTON HWY + NOULU ST,21.345344,-158.068716
1056,FARRINGTON HWY + OPP KEALANANI DR,21.341844,-158.073047
1057,FARRINGTON HWY + FORT BARRETTE RD,21.340686,-158.074694
1058,FARRINGTON HWY + PAPAIAULU AVE,21.345266,-158.068689
1059,FARRINGTON HWY + KOWELO AVE,21.347578,-158.066389
1060,FARRINGTON HWY + KAPOLEI GOLF COURSE,21.34934,-158.064721
1061,FARRINGTON HWY + OPP MAKAKILO QUARRY,21.35404,-158.062188
1062,FARRINGTON HWY + OPP 91-1440,21.372449,-158.04375
1063,WAIPAHU DEPOT RD + HIKIMOE ST,21.384352,-158.006632
1065,SOUTH ST + AUAHI ST,21.300293,-157.861842
1066,SOUTH ST + KAWAIAHAO ST,21.302754,-157.857145
